Sample P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P13 P12 P25 QC1 QC2 QC3 QC4 QC5 QC6 blank
CalcMWRT A2 IBE2 IBE1 ENT ENT ENT A1 IBE1 IBE2 IBE1 ENT A2 ENT IBE2 A2 IBE2 IBE2 IBE1 A1 ENT A1 A1 A1 ENT A2 A2 IBE1 QC QC QC QC QC QC QC
390.27785/0.936 165909.731821859 19312.5515972516 23158.686935964 18016.8985007647 46548.35031653 15887.8831665679 198223.078853589 18298.0934521978 36081.698695634 121090.434505978 38473.7588631858 100987.547920131 8702.09491835963 23996.3632366578 129139.08160402 11068.4008449393 43778.133436402 51301.6066657721 243386.264554395 27112.4608249369 154243.28202647 71366.7838430379 121717.407723108 43165.5371756863 94997.9162649773 541972.219118372 26569.3296312602 85851.2636086041 77275.2629434915 77702.1624700324 79771.2026397766 70604.3684331261 87329.652173928 4119.68731255051
426.06641/5.343 482070.035296699 421633.1461365 496497.783559839 448552.386201748 420559.249106203 433146.171161804 427719.715850624 401562.611283008 423340.582085458 425735.456454975 430161.034469683 351777.82576437 357610.041000558 407293.990925966 422283.774550724 386153.783469623 416058.005025344 404641.192481273 408953.678496721 378344.613507245 358474.334608739 392064.718967976 335071.06132615 389142.987667558 399702.415575487 341515.905019202 343858.584258029 443858.994912887 443469.987335315 407789.678629918 408592.254279439 426369.094447868 454186.958708787 2072.07504860945
284.19914/0.825 201092.887524166 183152.067776475 178185.993154614 258881.174659851 202557.013567215 176176.504855675 242149.610049529 225682.609531675 549808.598569467 107647.618809775 159927.039577061 154152.096900443 186194.682659596 113363.765176805 141832.792535548 75680.8003158269 141411.197982241 130152.603334472 186269.80979962 217595.161293945 135770.160733184 83602.9905127051 72314.1831504994 197661.189057664 171902.350619869 262769.997191222 100779.69393072 154296.168636796 158662.187797094 137648.47371945 138217.258554295 123562.512363042 166057.280676112 62702.2985555017
319.10936/5.401 124511.860439242 218878.056822059 565497.482412871 177834.660275633 197882.266074503 158560.92375314 122352.42214693 350456.389139559 328184.068387753 314917.023444674 149863.736038295 83814.5452485578 150192.849875604 355616.954893769 101980.209914557 246451.802811554 272633.716195041 322770.092823153 95428.526135138 117369.618686911 83885.7246626802 107134.343692032 68881.7146138915 193772.32138707 69783.4359663477 90837.8701315954 242979.080665092 238321.468617649 204130.216323474 214779.587925595 197715.118971765 204433.923353573 230416.742860649 4348.35531427889
448.07116/8.445 311455.028123501 454495.295846461 343470.18559399 346859.398630052 323535.796837168 427615.697011426 349627.850201026 280833.814069625 238701.0397034 227078.396216354 329895.257273561 222934.55859667 425750.023683421 294455.697988997 209769.678027908 268465.925140408 295281.322802911 258860.740099443 303562.803473051 193268.155373043 331158.517048088 519439.171933225 233931.918983655 172890.381629847 285684.907035913 404599.37359631 223899.101950358 423119.30810146 416439.968877281 387877.801108827 385545.16020198 387788.479439738 434726.77422122 10518.672101536
238.15726/0.814 281332.805690977 132454.472126719 160584.249497362 132906.560325271 124570.165813049 117197.096930034 131985.252411893 265467.598976811 529913.347729609 85887.0697714171 73664.38457525 189879.720688724 105174.598231712 151996.009132773 140300.235958646 181226.228083982 147287.154327285 80259.4898005175 92610.8315321362 114082.726904794 141756.251509833 104612.62391293 78409.5246446359 78324.3016518271 152904.927292652 243275.41674166 78106.6882543736 127193.988074984 129158.911192029 93539.5120080969 99428.7521259236 100588.698366297 131297.814735362 18345.0381548001
227.08309/4.612 397891.011579873 364563.129703245 532036.215012772 366942.380171745 260906.128041706 325020.27036673 394162.161801158 414074.582513797 330513.849437593 397847.964937471 315076.605780079 349226.897131805 393166.671273493 415828.805230644 464414.860375268 321326.050458234 457089.516155401 339145.891441323 376026.335151184 243904.460302718 311809.766017417 399276.866302776 348534.594277445 303629.192356727 387079.757941297 305702.144562667 306960.868224959 376885.182542277 396286.516014216 374182.605479929 394731.223993512 396997.380514894 376099.564446026 3771.71593683959
240.07274/6.356 319168.480704479 252634.652044641 429961.565996303 331242.79815294 335510.415559716 285907.217606501 306513.163061241 283312.279801691 354145.541487185 212161.714016415 253942.131571722 208007.024293908 327979.760893512 248942.624964916 311588.440451419 240989.917500166 284806.473365541 263245.710901736 341475.948101708 391119.203613037 282633.038690866 333011.14420032 194322.062718801 489961.251368154 283360.492214905 274410.181545665 212483.634662537 299521.133977493 299847.369641667 301989.190333872 296993.472868226 273546.555610934 315666.492448376 4947.75167134794
188.11663/6.049 422573.966050815 319739.185910377 510164.754316531 193841.143840234 201935.226616951 159577.017751184 356029.172540546 474839.762123098 285271.304513874 394085.726207396 160692.892392986 318850.863319759 222269.024739053 304173.278719102 302003.168465948 297086.189126285 283093.687612502 448227.626847009 288964.380207539 159937.177054028 258607.80670789 286558.127067039 269021.876892989 169719.436250842 294502.069980564 198782.878137776 307601.056366372 357170.28973264 352272.002042993 327370.871176812 320292.022662234 306703.649682511 372544.049030534 5762.49008923717
265.02613/7.605 185681.618337562 215141.901376115 454167.954719224 302959.706067735 233838.826876146 310631.124744935 253653.825301813 191241.989265185 348984.525123754 125153.609447003 220086.037182082 108040.04755141 202448.350418696 171258.366085857 175131.1882585 194949.249914307 272498.558606714 193673.986175678 252460.568918253 381750.917359743 179425.369896752 218142.882376454 113119.216132255 475332.960722849 182226.622734318 162842.636751806 125018.797672024 228874.886427653 227060.362652552 194944.167928941 245200.347437884 217199.298705516 222484.173421282 5800.67707008858
189.05383/4.398 503918.749319094 308192.862853633 335459.750714346 375719.091791405 343492.62139597 352614.482416143 494184.100621303 277880.398958002 239340.926470733 313088.792669978 332467.251490622 420937.838703621 350479.581628772 322326.16615993 445802.734028013 264770.0350542 345015.227512775 276353.827368513 373482.500238982 314425.661387373 400873.59698025 393580.212348885 365069.807759564 357487.777623252 342208.296213784 343421.967767691 226553.145587967 375138.525195631 390827.284185192 343151.353569672 347489.90289776 333032.594267595 403072.257338754 5520.60163277406
232.06771/6.567 156851.543549299 289340.833272814 215240.267617408 305994.821319933 326630.094060296 261919.498854919 142323.262638343 226162.957883272 308376.282190631 86076.72830785 278163.405168857 110855.632187727 299876.238536028 253120.375702458 241325.872315688 301285.807830453 353860.74262186 241420.930366479 283338.899073002 335221.507246943 190363.033475369 245365.938634693 62688.8057122696 457649.714291343 192910.774755601 188118.114808142 119887.43010677 238426.125915833 155436.214126507 219520.408661835 195681.204412949 193952.602834797 207111.253455728 6483.72806259387
273.09665/7.217 175359.959419622 160031.688321795 199909.144007685 280281.331828545 185841.070093361 270556.289438109 227658.187279783 346036.648288742 320566.888804684 310078.193100043 198233.565033362 250826.414978784 231429.521005086 225511.610924269 237835.470835362 217510.358345085 291301.007142273 374320.092056001 335664.072553448 333460.274145548 198485.619296937 274391.596207192 152059.132384278 602737.558782236 314119.077622181 360280.299937187 300524.552438699 361167.221626476 235398.191170739 254225.046398959 287237.928732744 261035.60976389 324469.717777332 3024.13527225558
316.08893/7.141 40018.7253547117 385577.77710658 484103.927882458 256653.5928675 92208.4768637534 197436.884906915 103825.507914918 481378.168843088 228442.279212516 190541.018289804 203887.140911087 16643.2820362785 460596.447549263 199950.492096108 39168.1889524274 178692.901711115 140463.806000447 188733.642550176 53692.86163587 161530.095219581 49771.671750091 151315.518905693 27745.9200979049 148251.486133414 38466.7148643403 70380.9725186431 381452.764369246 199907.909659379 191822.729758246 171911.235264377 172415.465915223 180542.027053722 199458.784815319 5117.57041141141
336.11758/4.934 325924.248448694 173913.805956413 351104.126841294 236224.180018813 253886.11929055 192797.494877114 329818.995299779 248006.348367984 475711.948335689 183021.428377471 175668.578822314 191535.506578607 223726.96328998 209068.974025154 266555.584330735 188842.679211916 269432.300279385 212177.023132696 351137.662141214 360724.776698528 345816.618816749 327758.229353845 162076.858494499 274823.515172698 315763.86457595 374863.696446312 177172.686954583 299994.12414283 301867.123262537 313002.862547018 277166.542058964 303237.340262456 305490.297222284 6140.68803117157
322.25119/0.815 385283.490389243 178038.964620901 87795.213261415 200132.697410579 226915.533110229 158358.598544607 192078.411393645 149349.548021638 208828.294766301 117862.643920884 92815.669775187 288751.023412785 161219.317926299 67962.7498178801 292517.407985359 123992.041126594 113081.630593403 99572.718350141 183453.762576003 223296.250892751 164231.572024643 188612.855964916 108439.505326893 122926.996980858 298156.124972753 361760.914384682 67877.3202712964 149566.442769475 176710.355976656 170587.228946351 147082.460137229 164568.067519286 164919.023543091 12002.2450536902
389.26061/0.817 518368.62913423 130769.778140499 61668.1709203572 96638.60527459 119348.861799276 85912.4691075615 321993.938000857 97190.3351412432 126373.835284124 109877.828061042 69837.6771647439 246314.528872525 75983.8981273543 28015.4097346347 263285.360523237 28981.3501130313 38810.3977906149 81079.6108940418 427400.358953035 131100.829760655 207937.092005036 183618.135781818 145720.286331765 66474.3772978388 197686.388176307 375963.969795952 103390.766216285 172752.256013007 163996.528577562 171652.663765471 146086.013503981 161555.238710678 174554.208847442 5152.08503803241
230.15228/0.836 356022.366447139 375011.892860035 357261.788092607 296522.998132225 396262.778205219 355505.318533014 492439.753380464 326323.231382154 360385.484993578 427116.971635703 398250.539038723 372622.017818474 384378.981795825 374007.198666445 300627.986452232 132019.489244081 273474.057617827 310568.270095961 332012.815448356 331706.857267124 271544.27725407 331028.628052571 212214.437652009 95624.2837615127 316623.000702539 234556.427109987 215480.773984505 303587.358409347 282719.754948027 288454.069224039 267282.770601116 279964.958001521 300036.964789072 14429.9744079445
349.21064/1.55 497345.71471864 129561.897387177 108595.164478027 110561.671859333 193684.970314105 93291.837749244 382513.386891552 91206.6378761245 51633.1444702565 246756.650003113 72840.6835783127 351621.910457096 137786.141895729 41839.1999974437 346256.063469965 27272.6744762332 80214.7740998421 155204.24875089 172560.454772722 215517.389910882 272320.12902063 182162.010972663 126483.943308297 164953.766454222 303785.417630899 400508.320368854 137713.593475007 214059.888953007 205709.763751787 196327.017144027 177367.03981581 195334.498331214 216323.901572984 8079.04780697122
233.05404/7.347 262913.654825412 249529.432958817 390318.124689999 322463.333678518 308423.413873652 325668.802679528 345794.936287906 201504.799598553 409108.092454535 219072.741036307 253934.293764398 229469.907039908 277258.158237334 289237.683503182 366973.49057336 259181.711395647 323490.698972158 271077.790905917 365434.296611412 361216.064172148 250795.963050309 288883.397529108 185407.884527702 498221.603500857 278192.761271428 65717.9387099629 187671.345347706 227077.281083883 274368.540727269 302868.337008311 245163.879167773 175695.4130056 310557.42262947 5155.2120035991
371.08601/7.341 307086.64794378 8024.92245393971 7541.11279730485 7758.39619645509 8265.92751940184 8032.1272024405 298394.256018857 7965.92788975632 7824.58243618853 8239.9157683737 8361.19824524293 331125.281025139 8573.01046720838 8156.66136918623 218112.969150559 8422.48384455162 8752.98672330757 8759.53460849645 265101.579010927 8534.03456367183 137110.130810409 194068.802379376 590401.678550469 8758.94931031755 208498.258771458 264388.751700442 9640.18104631074 96836.8204292836 101189.500691589 97925.3268677828 85040.629045173 69522.1020382946 126059.185275636 3516.45097847158
228.04057/0.967 107311.761898168 256745.645132798 276307.753582073 116277.624816197 120723.046199461 107672.768955037 121446.065935952 143429.391491586 30005.4720588044 335760.479359136 83752.7332989636 133910.220690577 109650.635606037 303612.309737261 109745.803381615 159525.712555463 185443.628681165 221973.136556748 33018.6451297437 90504.8914127238 83164.9211002894 96292.3577762503 84367.2804354633 72733.2288680817 103514.142807254 82845.4964535817 248538.050640455 171953.720131928 170621.332471265 173680.906695339 160909.115234146 170504.681978343 173329.489262733 6619.70286809715
303.13236/7.458 207227.507598166 196113.045022946 416097.684068032 220380.715291675 357771.55143551 182661.837662754 183746.692582238 257617.592624096 441301.590357 250693.100448594 212363.583603772 187227.465054033 238041.534180679 174452.609713439 246931.578286668 186226.138926624 344798.076038658 148263.273716066 319869.446307707 382138.401456234 302378.047595825 260729.412632375 107322.663373512 273707.695584865 247122.766442609 300805.42191529 192747.824602754 233199.338449604 239408.169746172 256865.076953908 237336.904066889 221978.166904966 249985.860531907 4294.00794238148
