CalcMWRT species CalcMW RTmin P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P1 P13 P12 P25 blank QC1 QC2 QC3 QC4 QC5 QC6 QC7 PR_P15 PR_P19 PR_P26 PR_P28 PR_P6 PR_P5 PR_P9 PR_P22 PR_P21 PR_P23 PR_P4 PR_P14 PR_P3 PR_P18 PR_P16 PR_P20 PR_P17 PR_P24 PR_P11 PR_P27 PR_P8 PR_P10 PR_P7 PR_P2 PR_P1 PR_P13 PR_P12 PR_P25 PR_blank PR_QC1 PR_QC2 PR_QC3 PR_QC4 PR_QC5 PR_QC6 PR_QC7
277.13488/5.29 "N-Methyl-N-tert.-butylthiomethylaspartic acid dimethyl ester" 277.13488 5.29 848005.958446401 7287.56485855808 7552.75055113699 6883.63667911504 7629.3122287418 7443.20907955283 1297395.47908982 7522.07648096321 7755.62047075183 7455.75478434822 7389.45984859085 1021253.61051479 7412.974803139 7025.13532091097 385876.176260563 7008.65798356709 7524.30024796183 7238.19109008736 696766.20458699 7311.85385812991 419395.503038749 536779.114753712 374795.985614556 8135.38218008934 90036.3323306143 227209.5975279 458295.009140871 22477.6412938024 5563.66257499589 246902.300328585 249679.918022212 241985.381581399 212117.289108222 239655.949480978 242520.511032587 254819.396372307 8.3 NA NA NA NA NA 9.1 NA NA NA NA 8 NA NA 5.8 NA NA NA 8.3 NA 7.2 5.5 6.8 NA NA 6.8 8.8 NA NA 4.7 7.9 5.2 6.3 5.8 6.3 4.7
297.10743/1.374 N2-Methylguanosine 297.10743 1.374 1267552.19064919 490407.916684373 390529.672002143 198630.480989165 307049.123247124 292983.26972507 957973.575707545 467316.692362963 362465.121021637 592988.057883183 335008.175579098 902347.270439678 374694.958781969 434429.888667755 1011582.61731494 466625.528301103 575105.550273648 611825.428918384 963010.388143316 240476.207093814 1200085.76997366 889397.005467364 1078568.86367203 247062.306425987 597464.113000163 911332.907673626 1055196.04674565 349828.86126316 4488.53482028364 771236.863937233 565942.840593853 758148.020045341 715894.044437173 651918.379487919 730817.553224175 665294.542541599 7 5 5.5 NA 3.6 4.7 8.6 5 4.7 5.5 3.6 7.2 3 5.5 8.6 5.5 5.5 NA 5 NA 8.6 7.7 7.5 NA 6.1 5.5 7.5 NA NA 6.6 6.1 8.3 7.2 5.5 NA 7.7
260.1373/2.472 glu-leu 260.1373 2.472 316075.402285266 465069.581232776 797644.122692133 487480.956375335 439559.775600581 464127.999343725 350560.924453191 743146.22671579 574916.141379989 785283.681888991 446286.202583949 437267.864447199 564021.548058824 676098.268684195 374663.589196102 673515.01550396 1141415.56357015 757657.014279623 364185.601618235 337465.712277226 330907.144359076 395421.930152769 374990.916616688 570466.713376385 1300430.65155701 335672.755412934 259789.455655509 562233.85766493 5965.21988633267 543159.405299321 575080.331757284 556265.281681578 602157.895793859 589983.295562047 530333.36111619 568922.009086471 5.8 7.7 NA 8.3 6.6 7.2 NA 7.2 7.2 6.6 7.7 6.6 7.2 NA 6.8 8.3 8 7.7 5.8 6.3 5.8 7.2 7.4 6.6 9.1 5.8 NA 7.7 NA 8.3 7.2 8.3 6.6 7.2 8.3 7.2
154.11061/2.115 3-(tert-butyl)-1-methyl-4,5-dihydro-1H-pyrazol-5-one 154.11061 2.115 576223.81343441806 670205.851310324 812221.887828867 410135.888549913 442363.136466182 544782.48395721 611850.397670617 311203.607762208 382699.297192125 940092.370048745 838757.308101401 1196757.12336285 408702.055278869 435786.539095435 598690.545066584 395371.931491267 1062029.30110001 892406.13342428 753714.642485264 474493.266171924 850464.653872997 368167.761702666 386396.677558494 227325.315938886 6889.46877527877 893909.625776234 1140480.46113868 929643.759397363 13151.4903691684 556212.537596663 539233.18700912 467094.085693284 538592.946737941 541042.986192411 519807.740285673 535477.93966788 8.3 7.2 7.7 5.8 6.6 7.7 7.7 6.8 5.2 8.3 7.7 8.6 6.1 7.7 7.2 7.2 8.6 7.7 7.7 6.1 7.7 5.5 7.2 4.1 NA 8 8.6 8 NA 7.2 7.7 7.2 7.7 7.7 7.7 6.1
174.13681/0.924 "1-Butanol, 4-(butylnitrosamino)-" 174.13681 0.924 1255667.5052558 747643.659980066 889782.38343326 552879.286466876 525421.267368156 483659.713003341 913731.966582339 1116459.57967039 611055.727718119 997963.738158412 591713.473166069 869681.556416025 637409.574966481 766945.32248782 900437.560608743 897641.718794125 892429.581318357 1107444.86225811 946164.565244842 403609.866166536 1282536.12890751 950752.989656663 1165839.12277253 397361.913518587 918433.051045895 922990.198089869 964786.2681169 770505.40814241 2523.93869366106 892182.045548486 820563.519753835 838470.690121736 869047.200745412 804243.120494683 900953.177535761 832742.725874812 NA NA NA 4.5 NA 8.8 NA NA NA NA NA 8.3 NA NA 6.1 6.6 7.7 NA NA NA 6.4 NA 8.6 NA NA NA NA NA NA 8.8 8.3 NA 4.5 5 NA NA
435.15314/3.995 "2-hydroxy-6-[(E)-2-phenylethenyl]-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoic acid" 435.15314 3.995 919672.737178463 1077873.72421189 285963.065479656 796984.148123304 615900.788351013 766817.310248327 1015985.0445702 755976.939686749 620348.021898056 746643.305989475 1117264.98047317 978858.752268765 756494.470328801 1172474.13255115 820281.685307972 756567.907381478 532667.123398105 582512.915293169 513742.927222355 991176.277984409 1092176.10937693 774983.199801616 858843.818943094 609936.499849459 1267767.3728239 669143.02064822 579748.791899933 847459.325105975 6868.65014994446 815344.71733583 838799.8187693 830291.485458022 829896.430940775 822114.878435972 846844.122559261 811653.193386197 7.2 7.5 6.8 7.7 7.2 8.3 7.5 7.7 6.6 7.7 8.6 8 7.7 8 8.3 7.2 6.1 6.6 6.6 8 8.6 7.7 8.8 6.6 8 6.6 7.2 7.2 NA 8.3 7.7 7.2 7.2 8.3 6.6 7.7
183.126/1.959 Methyprylon 183.126 1.959 413784.046410762 541361.743701334 609961.162963471 803987.256490286 617294.126727819 796557.871676195 619012.543343205 645455.669722986 963913.221360838 483366.688865039 663977.137930086 609488.00195692 602991.233611929 622318.139856068 682591.836868365 659338.066441612 580269.586667573 228040.894049871 667599.273391039 1246052.53741842 328892.344015149 491094.77007627 415570.449492108 1050603.42169608 73288.1751048197 747111.074796587 717413.806361111 565554.006990401 63326.2501665251 644134.519945985 577134.218139509 674210.193581429 679305.441482982 654592.784324803 627675.7106352 610013.257457216 5.5 6.6 6.1 6.1 7.2 7.2 5.5 5.5 6.6 6.1 6.1 6.1 5.5 7.2 6.1 6.1 5.5 NA 7.2 7.5 5.2 5 5.5 6.4 NA 5.5 6.6 7.2 NA 6.6 7.2 4.5 6.1 5.5 7.2 7.7
242.95233/0.885 242.95233/0.885 242.95233 0.885 1058109.19215811 1114533.73404004 1034725.67793972 960071.609017545 949472.072178064 955640.799015017 990519.552738259 1065633.13430875 1012770.31211724 1095989.33446605 976722.440859272 1077150.88023184 999696.206587938 888065.241849538 998066.075076566 1019779.66593599 977046.90504697 1019522.27880507 986761.957728871 968994.172668813 1068946.28995133 1055817.11654642 1063072.81072846 986378.679371128 1255709.55743462 978526.075983697 1015639.1384484 1039465.13113405 6132.49194670134 1044324.75864827 1037268.96900897 1053996.36113814 993633.397262408 1078051.10742992 1068800.0258361 1003309.87960409 7.5 NA 6.4 5.5 7.7 7.2 6.4 NA 8 7.5 5.3 8 8 NA 5.9 7.5 8 5.9 7.5 NA 7.5 8 7.5 6.4 7.5 7.5 7 8 NA 7.5 7.5 8 NA 7.5 6.4 NA
279.12206/4.055 phe-asn 279.12206 4.055 740790.056731274 814574.403728649 819562.551850276 655904.633961094 927281.61615792 911747.527726562 1024948.00675486 1058878.397382 1003428.46114463 1237262.66525143 1255685.11202645 1137928.97596787 1017036.46044078 1104326.61338361 980117.320646849 361608.628706043 893640.785672705 1078958.42193789 1159703.29985648 958536.511179398 939735.416257043 895955.93195987 836248.311013393 8654.6238297455 939944.787377316 910407.863538485 822002.32910926 841315.68308313 49483.2129838736 795271.090879629 814846.189974666 798285.835571732 826814.94044037 819574.894623562 791596.98748662 806976.860431702 8.8 7.7 8.3 7.7 8.3 8.8 8.6 9.1 9.1 9.1 8.6 8.6 8.6 8.6 8 7.4 6.6 8.6 9.1 8.8 8.8 8.3 8.3 NA 8.3 8.8 8.8 7.7 NA 8.8 7.7 8.3 7.7 8.8 8.3 8.8
336.96251/0.884 336.96251/0.884 336.96251 0.884 397008.250088718 559362.811701287 386690.359075287 415155.760375907 363663.399836863 449166.446038882 457583.118933034 559708.726585928 417225.435010832 419823.841358395 436264.437199054 478757.270654082 468772.008629869 301356.953772431 470741.380576273 361139.074917541 281886.928272158 475028.836854596 484572.648268442 434752.817274548 448927.254833691 400255.003249222 475550.939134385 531853.68869804 1271010.3434195 418388.308587074 383407.456088525 581637.74556833 5078.62235482826 454716.444174632 472517.49434244 491682.316424518 429145.161805122 550314.445308995 462396.873723239 436078.489087945 5.5 7.2 7.7 5.5 4.7 5.5 7.7 6.6 7.7 7.2 6.1 7.7 7.7 6.8 7.7 4.1 6.8 5.5 7.2 3.9 5 6.6 7.7 5.5 5.9 5 5.2 7.7 NA 7.7 6.1 7.7 5.5 7.7 7.7 7.2
459.84632/0.887 2,7-Diiodophenanthrenequinone 459.84632 0.887 1250887.10186303 1104363.12500913 1049085.85937156 1034703.71981873 915912.841048486 1113086.48419178 953344.253291925 1016786.01131375 1068837.64096792 1258981.07869663 1061841.68347211 1184055.89241978 971267.359129042 1028527.92938485 1132985.77073651 1198531.74851621 1041039.59559663 1143201.24030822 953598.085072891 839082.408509595 1146353.1954807 1074981.9163744 1078584.95055178 724168.209578755 1015273.08613693 1051304.03298262 1182743.9478437 994195.288139975 5132.93593521399 1155428.49123417 1059995.51451766 1052469.06634599 1060624.9254873 1188094.12713456 1053595.1587614 1097528.78261524 8 6.4 8 8 NA 8 7.7 8 8 8 8 6.4 8 8 8 5.9 8 8 7.7 7.7 NA 7.5 8 NA 8 8 7.5 NA NA 8 8 8 NA 8 8 8
268.00179/3.277 268.00179/3.277 268.00179 3.277 351463.325657801 7260.16967473083 7364.42995589644 7176.21791678976 7255.18374515762 7101.37909159496 1024532.55221913 7757.82314546066 8121.93743403863 7154.53484850801 7256.59234445355 1248236.05824798 7467.01233044483 7302.92114214306 165734.951282181 7462.74093846433 7046.30741196578 7231.28181537309 358254.376899087 7592.8189804985 350184.191854305 304452.592797417 727455.849105588 8022.64847854007 9824.47618369676 365206.674549233 372356.999065501 7137.44379615819 6024.50232829267 162902.425320845 186303.626431907 188537.754145 187941.833381574 184296.581570635 194438.168619585 157289.379544561 7.9 NA NA NA NA NA 8.6 NA NA NA NA 9.1 NA NA 6.3 NA NA NA 5.8 NA 6.3 5.8 8.3 NA NA 7.4 6.3 NA NA 6.3 5.8 6.3 7.9 6.3 5.8 6.8
503.20065/5.499 "[Similar to: NP-005406; ?Mass: -76.0938 Da]" 503.20065 5.499 1242396.33690362 37119.4433925032 99774.8914886895 48805.8503397499 18196.2971255737 51554.236817386 839531.915207278 129045.489490019 33413.5786254459 254027.281175198 37918.7122178185 1239510.62344107 68073.6010946836 30860.3578333288 652258.458753796 49512.6615402833 44362.9574869524 200482.136614565 678584.823757704 54265.6605458953 464361.147850071 547246.498877059 872809.535802298 51689.6933812587 55892.2883481749 527476.831881581 505394.527657049 154367.491294791 6204.93193484022 311523.599016567 326778.292187167 327158.224865039 295951.734956333 390891.845740875 301751.508408224 305270.686466385 8 NA 4.9 NA NA NA 7.7 5.4 NA 5.8 NA 8 5.4 NA 7.7 NA NA 7.4 7.7 NA 7.7 6.1 7.7 NA NA 7.7 5.5 NA NA 5.2 7.4 5.8 5.8 3.9 7.4 7.4
230.12671/1.623 "(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid" 230.12671 1.623 1245952.62448628 430792.291206827 568577.578677348 356272.150607437 262136.023980881 321242.622080963 910325.596196157 545150.661211821 313007.306136968 570040.002083491 290362.520808608 1001743.9898983 416354.876244112 324210.682994149 644826.030326759 372491.704763888 297211.876713881 635948.101582674 778723.222907153 420361.032507042 1104256.54987761 676107.305588568 605272.305468401 498814.359051688 994381.905440318 678234.360019605 974010.522310733 479853.803826803 6184.68153735316 672283.273081248 623110.207574492 633026.145357323 638696.529904405 666015.878011411 669307.915431896 613281.630728044 9.1 5 6.6 6.8 4.1 2.5 6.6 5.5 4.7 7.2 5.8 7 5 6.3 5.5 4.7 4.7 6.1 6.6 5.5 8 6.6 7.7 5.5 7 5.5 8 6.6 NA 5.5 5.5 6.6 7.7 6.6 6.6 7.2
117.05788/1.697 Indole 117.05788 1.697 669888.537050902 828563.407321334 1182534.0446392 758352.299445592 522315.730351193 747924.905071301 548671.785405573 1145958.0997201 1037574.69094706 990842.756296935 741640.13592613 738036.734286709 824327.991759379 1067603.43764596 749286.178069309 1017618.54307852 842280.336888735 1055171.31251698 728055.513788563 679364.880351361 767574.137323483 781088.832892754 705258.257267003 854601.945894292 1226381.04202571 662017.907475515 679688.911859828 998117.14751465 26171.771349117502 859700.008327669 872948.190864764 930512.217084657 920767.04849879 916190.350252151 899533.088262397 841970.396550818 7.7 7.7 8 7.2 NA 7.7 NA 8.6 8 8.6 7.2 7.7 7.2 8.6 7.7 8 NA 8.6 NA 7.7 7.7 7.2 7.2 7.7 NA 7.7 NA NA NA 8.3 7.7 8.3 7.7 7.7 7.7 NA
386.92811/0.886 386.92811/0.886 386.92811 0.886 1233424.32803552 1088136.6175688 1074516.33361514 977970.650748744 962773.200457251 1009067.7879218 956932.482963098 1039641.4590137 965866.466410296 1073688.55381108 1028856.09553308 1105000.84199042 910467.219951437 1036315.04364378 1058394.96941847 990412.634740688 924036.316813089 1005519.55341785 930279.16271726 881137.174698702 1134275.26303878 1083683.91357941 1023881.13147467 854185.154456429 984875.200369121 957175.91151446 1040812.40990206 1052947.58792662 5603.47870670059 1024235.33475599 1069597.11364646 1027900.29375967 1056824.04188304 1023827.35022308 996533.785414711 1094874.290564 8 5.3 5.9 7.5 7.2 7.5 7.2 8 7.2 8 6.4 5.9 7.2 8 6.4 7.5 7.2 7.5 7.7 7.2 8 NA 6.4 7.2 8 5.5 NA 8 NA 6.4 NA 8 6.4 8 NA 7.5
601.87169/0.952 601.87169/0.952 601.87169 0.952 101282.525125291 94011.4428057809 497155.355539772 379517.747854166 444826.47479006 436013.627299076 361390.046697962 232538.227059926 1002592.40020095 47389.5382358757 260518.904761032 84131.2571471653 735300.112978565 229894.493323022 228536.928304639 287400.827370994 209095.411532429 142767.062093391 624126.089596479 1187418.89465351 195388.546481949 318261.735234149 55412.3170679949 1286344.35794528 585998.799068845 325840.261130642 406049.953708723 287584.517788773 2629.73871974768 364257.996989252 399163.38080558 356505.526740113 362631.735095361 366802.675715722 336810.921695327 420024.339813096 NA NA 7.7 NA 7.7 7.7 7.4 NA 8 NA NA NA 8.3 7.4 NA NA NA NA 7.7 8 NA 7.9 NA 8 7.7 NA 7.4 NA NA 7.7 NA 7.4 7.9 NA NA 7.7
355.25724/7.317 "[Similar to: NP-005406; ?Mass: -224.0372 Da]" 355.25724 7.317 492012.715984897 499290.235000403 740751.382409127 551951.299209536 669775.309594986 585175.11438645 766374.335927527 847784.138442129 1134289.87078162 388794.981929819 545013.148914372 383276.415878101 591305.927065915 450275.044583119 467135.504724693 598768.843849511 416926.30932113 362674.574005124 761159.808744817 767814.079897866 355126.665399943 537022.209214998 362262.090536408 1221829.24308045 77193.0747804127 564940.329455693 577788.411834825 317800.69569501 69734.6683742199 578094.463522971 599410.822902191 571987.623623332 590487.025821655 552463.291917381 594089.102826895 592598.511091448 8.3 7.7 8.3 7.2 8.3 7.7 7.2 8.3 8.6 5 7.2 5.8 7.7 5.5 6.1 7.2 5 6.3 8.3 7.7 5.2 7.7 5.2 8.6 NA 7.7 7.7 6.8 NA 7.7 7.7 7.2 6.6 6.1 7.2 7.7
300.19395/8.86 "13,14-dihydro-15-keto-tetranor Prostaglandin F1?" 300.19395 8.86 725576.076541733 458855.039095977 304606.758686035 184396.425241509 273245.621381287 120215.577736138 983620.889221102 333938.665126601 201357.806247258 542211.297038945 250394.865264214 1190790.01553674 400392.590781615 238339.576885266 1038409.29429065 262562.528208836 499362.400777204 248190.193046458 632866.090123383 175772.303924114 603074.61013521 819430.664519525 955955.951973522 421722.143206916 252472.06122796 950681.721412956 1192653.59705137 267646.076558714 7131.23131726774 572712.157270196 629390.28848533 601101.076997155 618236.051749823 430448.354559401 611192.320734154 674213.952436246 NA NA 2.5 NA 4.1 NA 8 NA NA 7.2 NA 8 NA NA 8 7.4 7.2 NA 7.2 NA 7.7 6.1 7.2 3.4 3.6 7.2 8 3.6 NA NA 6.6 NA 6.6 NA 6.1 6.1
157.05285/2.468 Cinchoninaldehyde 157.05285 2.468 211226.127286315 734993.596677303 1111090.61596427 499278.988190766 485596.533722619 463141.905407303 245710.720353298 994805.16575964 944279.185035324 1053275.31177262 565528.844885636 234711.91659758 559962.02348238 1075297.70882458 221016.724390261 886559.712236241 804073.023381033 1171792.22330329 161718.716425829 249543.16226364 291259.56081580103 350706.919356003 343555.77187694 528685.113736422 564809.853762562 169845.914840658 226166.753463073 949093.181572009 7540.06139095439 643202.488572608 576553.257625712 702641.318559714 654020.184145879 652484.555034502 624227.63613261 625435.639355392 NA 7.7 8 6.6 7.2 NA NA 7.5 7.2 7 6.6 5.8 7.7 NA 6.8 NA 7.7 7.5 NA NA 6.3 6.3 6.8 8.3 7.2 NA 5.8 6.4 NA 7.7 5.5 7.2 NA 8.3 7.7 7.2
453.3222/11.92 1-tetradecyl-sn-glycero-3-phosphocholine 453.3222 11.92 881842.092075187 751801.149252017 975446.850694284 721281.25892786 759252.968287225 685032.038166206 821895.901800903 753907.884102479 545577.158914992 964585.609331407 785928.593156825 972409.182084094 896706.143864078 907872.776699278 811092.894421399 904541.198089353 1166577.45991536 770785.609055496 629200.607953419 345630.717627105 919710.649733514 602233.51531725 1039006.44216876 747674.154533734 396236.286487226 770864.144028466 1183254.09085781 672502.276454792 9334.01391161348 889403.571605949 935396.986634762 805742.070195593 841372.702069597 939516.946974957 858124.366485927 899015.794087486 7.7 7.2 7 4.5 6.1 3.9 5 5 3.9 6.1 4.5 7.5 5 7.7 5.5 3.9 6.4 3.9 4.5 0.9 4.5 5 7 5 6.6 5.5 4.2 6.6 NA 6.1 5.5 7.2 4.5 6.1 5.5 6.6
529.27126/7.445 "Glycoursodeoxycholic acid 3-sulfate" 529.27126 7.445 1148909.24275952 23958.6014889241 13603.1607059292 13082.032534776 7443.70020134727 7394.62105062644 938402.202563239 9841.68608479443 34368.1433817374 36049.8102406617 9522.12135405527 401453.806372724 41771.4743764407 13397.0130968733 415722.663517012 51571.3839106001 138369.988883556 8105.18893977837 676556.264908148 30407.0954974054 661937.437218952 157042.33686611 95624.5718668916 51411.9078747464 195275.517491832 453615.944056452 469420.700366054 24149.0862210605 5723.41197085105 203248.08686321 206349.138290732 209414.981585668 224184.812304092 245109.607849039 203761.502172182 187540.234219552 8.6 NA NA NA NA NA 8.3 NA NA NA NA 6.1 5.4 NA 7.7 2.7 3.8 NA 7.7 NA 7.2 6.8 3.3 NA 4.1 5.5 5.5 NA NA 5.2 6.8 7.4 5.8 5.8 7.4 7.4
520.06548/3.995 "Benzo[1,2-b:4,5-b']bisbenzofuran-6,12-dione, 2,3,8,9-tetrakis(acetyloxy)-" 520.06548 3.995 870637.625835243 1017214.6705158399 238366.303680361 731810.012713697 628886.801566727 753156.710947112 955324.698246969 761126.021154701 624659.279403448 714826.311485209 1017778.90796693 903408.250718983 674350.126117852 1078342.05696973 826365.235897144 789276.80726889 592079.670823211 609906.388944651 569364.339005649 1046656.15562284 1040449.85271062 839169.982070978 873567.714979913 654238.797818178 1194352.9630337 742302.991501412 494039.340311061 846689.435859407 7236.36886278407 815499.034127255 857253.71363378 786687.291563371 806387.601193482 852951.874677342 829887.350364508 810248.106800468 6.1 8 3.6 6.6 6.6 7.2 7.2 8.3 7.2 7.2 7 7.7 5 6.4 7.2 7.2 6.1 7.2 6.1 8 8 6.1 7.2 6.1 7.5 7.2 7.7 7.2 NA 7.2 7.2 7.7 7.2 6.1 6.1 7.2
397.72604/0.976 397.72604/0.976 397.72604 0.976 237905.024213588 185671.302518903 826323.064743801 831118.810974222 723011.96151315 603506.97810796 616825.369974957 538875.195902027 1110989.93492136 235817.73435587 365450.125166035 265513.593629313 799934.020210007 494889.427433987 258822.197085219 447592.533225946 461542.066079203 313202.02265055 669825.425628626 536714.80328078 222359.056927688 269171.518579111 159192.116551477 1151520.30833293 168619.253473862 411520.646611503 581515.105056782 192795.431617439 2928.69263481293 488750.860669281 362065.339803699 518349.245486973 611576.302605866 446717.718460427 472472.764273112 424310.614879075 3 7.4 NA 3.9 3.9 NA 3.4 3.4 5.3 NA NA NA 7.2 3.4 NA 5.5 NA NA 5.5 1.7 7.9 NA NA 4.2 4.7 NA 2.3 NA NA 7.2 7.4 NA 3.4 NA NA 5.5
463.97069/0.927 "Perfluorononanoic acid" 463.97069 0.927 984492.385063554 989976.324691251 607699.989975294 628308.80827141 686804.860031483 789344.784017246 610465.438063731 692399.537258145 409949.312452074 1183684.80262596 793153.022304294 1022876.27063988 557307.103459866 772948.42411495 925692.732695338 788421.458599101 920680.414391308 997818.391299832 587345.587931509 341367.411904348 1022716.89733568 715602.367827928 1087209.37047834 189242.857917268 489223.316631374 780267.268447748 788528.756177605 834252.626525188 1885.2416307374 685762.383478192 676997.653159241 746283.204048427 766220.19846225 678167.22626515 758073.627770268 672552.857990048 NA 9.1 8.8 NA 8.8 8.3 NA 8.3 NA 8.6 NA NA NA 8.3 8.3 NA 8.3 NA 8.8 NA 8.6 NA 9.1 NA NA 8.3 8.8 NA NA NA 8.8 6.6 8.8 8.3 7.7 NA
325.24673/8.134 325.24673/8.134 325.24673 8.134 580757.543570697 625178.83378162 683357.54025067 687703.129933141 653858.840428765 651711.536072055 858582.975688214 720082.381539058 1120260.44210183 411967.627926699 593301.338801845 385662.484019242 618054.808486379 562912.884429175 530365.567955758 664165.053992175 518876.782806451 467460.554118004 706764.062153687 834375.439669986 402377.031349196 607437.697972864 443528.597848719 1181532.19909269 15094.3689451859 624568.560689099 728644.309795978 395256.748806422 18978.5423842967 590997.006551419 602901.86925269 617993.344287877 602092.920758231 639445.113797568 607950.658360808 575953.804494155 6.1 5.5 6.6 6.1 7.2 6.1 8.3 7.2 8 NA 7.7 NA 6.6 5.5 5.5 6.1 6.1 NA 6.1 7.7 NA 5.5 5 8 NA 6.1 7.2 4.5 NA 7.2 7.2 7.2 6.1 6.6 6.1 6.6
